JUGO DE FRUTA,CAJA 1 LT. NARANJA (CON JUGO),FLORIDA 7,REFRESCOS ENVASADOS,BASICOS,10.30,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
JUGO DE FRUTA,CAJA 1 LT. NARANJA (NECTAR),JUMEX,REFRESCOS ENVASADOS,BASICOS,16.80,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
JUGO DE FRUTA,CAJA 1 LT. ZANARANJA,V8 SPLASH,REFRESCOS ENVASADOS,BASICOS,22.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LAMPARA AHORRADORA,CAJA 1 PIEZA. 20 W. LUZ BLANCA,SORIANA. ESPIRAL. 8000 HORAS. MODELO FASES 20B,ACCESORIOS DOMESTICOS,BASICOS,79.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE CONDENSADA,BOTELLA 335 GR. (PLASTICO),LA LECHERA. ORIGINAL,LECHE PROCESADA,BASICOS,26.75,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE CONDENSADA,LATA 100 GR.,LA LECHERA. ORIGINAL,LECHE PROCESADA,BASICOS,9.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE CONDENSADA,LATA 387 GR.,LA LECHERA. ORIGINAL,LECHE PROCESADA,BASICOS,18.90,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE CONDENSADA,LATA 397 GR. ESPECIALIDADES,LA LECHERA. SIN GRASA,LECHE PROCESADA,BASICOS,22.50,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE EN POLVO,ENTERA. BOLSA 500 GR.,ALPURA. CLÁSICA,LECHE PROCESADA,BASICOS,55.50,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE EN POLVO,BOLSA 480 GR. PARCIALMENTE DESCREMADA DESLACTOSADA,ALPURA. DESLACTOSADA,LECHE PROCESADA,BASICOS,55.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE EN POLVO,NIÑOS. BOLSA 500 GR.  (PRODUCTO LÁCTEO),ALPURA. KIDS,LECHE PROCESADA,BASICOS,57.25,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE EN POLVO,BOLSA 500 GR. (MEZCLA),FORTILECHE,LECHE PROCESADA,BASICOS,39.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE EN POLVO,BOLSA 520 GR.,NIDO. ENTERA (FORTIGROW),LECHE PROCESADA,BASICOS,66.40,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE EN POLVO,LATA 1.68 KG.,NIDO. ENTERA (FORTIGROW),LECHE PROCESADA,BASICOS,210.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE EN POLVO,LATA 1.5 KG. (ALIMENTO PARA NIÑOS...),NIDO. KINDER,LECHE PROCESADA,BASICOS,215.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE EN POLVO,LATA 360 GR. (ALIMENTO PARA NIÑOS...),NIDO. KINDER,LECHE PROCESADA,BASICOS,57.50,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE EVAPORADA,LATA 360 GR. EVAPORADA PARCIALMENTE DESCREMADA,CARNATION. CLAVEL,LECHE PROCESADA,BASICOS,14.60,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE EVAPORADA,LATA 360 GR. REDUCIDA EN GRASA,CARNATION. CLAVEL,LECHE PROCESADA,BASICOS,15.30,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE ULTRAPASTEURIZADA,CON GRASA VEGETAL. CAJA 1 LT. (PRODUCTO LÁCTEO),FORTILECHE,LECHE PROCESADA,BASICOS,13.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE ULTRAPASTEURIZADA,PARCIALMENTE DESCREMADA. CAJA 1 LT.,LALA. LIGHT. BAJA EN GRASA,LECHE PROCESADA,BASICOS,18.80,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE ULTRAPASTEURIZADA,ENTERA. CAJA 1 LT.,SAN MARCOS,LECHE PROCESADA,BASICOS,17.40,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LECHE ULTRAPASTEURIZADA,SEMIDESCREMADA. CAJA 1 LT.,SAN MARCOS,LECHE PROCESADA,BASICOS,17.40,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LIMPIADOR LIQUIDO P/PISO,BOTELLA 1 LT. MULTIUSOS,AJAX AMONIA,DETERGENTES Y PRODUCTOS SIMILARES,BASICOS,24.75,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LIMPIADOR LIQUIDO P/PISO,BOTELLA 900 ML. MULTIUSOS. GOLD. LAVANDA INTENSA,BRASSO,DETERGENTES Y PRODUCTOS SIMILARES,BASICOS,9.90,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LIMPIADOR LIQUIDO P/PISO,BOTELLA 1 LT. MULTIUSOS. FRESCA LAVANDA,FABULOSO,DETERGENTES Y PRODUCTOS SIMILARES,BASICOS,15.80,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LIMPIADOR LIQUIDO P/PISO,BOTELLA 1 LT. MULTIUSOS. LAVANDA,FLASH,DETERGENTES Y PRODUCTOS SIMILARES,BASICOS,11.50,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LIMPIADOR LIQUIDO P/PISO,BOTELLA 1 LT. MULTIUSOS PINO,PINOL. EL ORIGINAL,DETERGENTES Y PRODUCTOS SIMILARES,BASICOS,15.50,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
LIMPIADOR LIQUIDO P/PISO,BOTELLA 900 ML. MULTIUSOS. PRIMAVERA,POETT,DETERGENTES Y PRODUCTOS SIMILARES,BASICOS,13.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MAIZ POZOLERO,BOLSA 1 KG.,OVARB,TORTILLAS Y DERIVADOS DEL MAIZ,BASICOS,31.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MAIZ POZOLERO,BOLSA 1 KG. (ROJA),OVARB-LOLITA,TORTILLAS Y DERIVADOS DEL MAIZ,BASICOS,28.20,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MANTECA DE CERDO,1 KG. GRANEL,S/M,GRASAS ANIMALES COMESTIBLES,BASICOS,35.90,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MANTECA DE CERDO,PAQUETE 500 GR,S/M,GRASAS ANIMALES COMESTIBLES,BASICOS,17.90,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MANTEQUILLA,BARRA 225 GR. SIN SAL,GLORIA,DERIVADOS DE LECHE,BASICOS,39.70,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MANTEQUILLA,BARRA 90 GR. SIN SAL,GLORIA,DERIVADOS DE LECHE,BASICOS,16.30,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MANTEQUILLA,BARRA 90 GR. SIN SAL,LALA,DERIVADOS DE LECHE,BASICOS,11.90,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MANTEQUILLA,BARRA 90 GR. CON SAL,SORIANA,DERIVADOS DE LECHE,BASICOS,13.90,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MANTEQUILLA,BARRA 90 GR. SIN SAL,SORIANA,DERIVADOS DE LECHE,BASICOS,13.80,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MARGARINA,BOTE 454 GR. CON SAL,I CANT BELIEVE ITS NOT BUTTER!,ACEITES Y GRASAS VEG. COMESTIBLES,BASICOS,69.90,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MARGARINA,BARRA 225 GR. SIN SAL,IBERIA. 4 EN 1,ACEITES Y GRASAS VEG. COMESTIBLES,BASICOS,16.40,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MARGARINA,BARRA 90 GR. SIN SAL,IBERIA. 4 EN 1,ACEITES Y GRASAS VEG. COMESTIBLES,BASICOS,7.50,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MARGARINA,CAJA PLASTICO 190 GR. CON SAL,PRIMAVERA CHANTILLY,ACEITES Y GRASAS VEG. COMESTIBLES,BASICOS,22.90,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MARGARINA,CAJA PLASTICO 190 GR. SIN SAL,PRIMAVERA CHANTILLY,ACEITES Y GRASAS VEG. COMESTIBLES,BASICOS,22.90,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MARGARINA,CAJA PLASTICO 400 GR. SIN SAL,PRIMAVERA CHANTILLY,ACEITES Y GRASAS VEG. COMESTIBLES,BASICOS,43.90,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MARGARINA,CAJA PLASTICO 400 GR. SIN SAL,PRIMAVERA LIGHT,ACEITES Y GRASAS VEG. COMESTIBLES,BASICOS,43.90,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MARGARINA,BARRA 90 GR. SIN SAL,SORIANA,ACEITES Y GRASAS VEG. COMESTIBLES,BASICOS,7.30,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MAYONESA,FRASCO 395 GR. ADEREZO DE MAYONESA,HELLMANN S LIGHT,CONDIMENTOS,BASICOS,24.40,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MAYONESA,FRASCO 190 GR.,HELLMANN S. CLÁSICA,CONDIMENTOS,BASICOS,11.40,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MAYONESA,FRASCO 390 GR.,HELLMANN S. CLÁSICA,CONDIMENTOS,BASICOS,21.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MAYONESA,FRASCO 790 GR.,HELLMANN S. CLÁSICA,CONDIMENTOS,BASICOS,39.90,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MAYONESA,FRASCO 190 GR. CON JUGO DE LIMONES,LA COSTEÑA,CONDIMENTOS,BASICOS,11.75,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MAYONESA,FRASCO 385 GR. CON JUGO DE LIMONES,LA COSTEÑA,CONDIMENTOS,BASICOS,22.75,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MAYONESA,FRASCO 420 GR. ADEREZO DE MAYONESA,MC CORMICK,CONDIMENTOS,BASICOS,20.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MAYONESA,FRASCO 414 GR. ADEREZO CON JUGO DE LIMONES,MC CORMICK LIGHT,CONDIMENTOS,BASICOS,29.90,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MERMELADA,FRASCO 470 GR. FRESA,CLEMENTE JACQUES,FRUTAS Y LEGUMBRES PROCESADAS,BASICOS,24.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MERMELADA,FRASCO 540 GR. FRESA,LA COSTEÑA,FRUTAS Y LEGUMBRES PROCESADAS,BASICOS,27.64,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MERMELADA,FRASCO 270 GR. FRESA,MC CORMICK,FRUTAS Y LEGUMBRES PROCESADAS,BASICOS,15.55,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MERMELADA,FRASCO 450 GR. FRESA,MC CORMICK.,FRUTAS Y LEGUMBRES PROCESADAS,BASICOS,24.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MEZCLA CALIFORNIA,BOLSA 500 GR. HORTALIZAS CONGELADAS,LA HUERTA,FRUTAS Y LEGUMBRES PROCESADAS,BASICOS,24.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
MEZCLA CAMPESINA,BOLSA 500 GR. HORTALIZAS CONGELADAS,LA HUERTA,FRUTAS Y LEGUMBRES PROCESADAS,BASICOS,28.00,2018-01-02,HIPERMERCADO SORIANA,SUPERMERCADO / TIENDA DE AUTOSERVICIO,SORIANA HIPER SUCURSAL SAN MARCOS,"CONVENCION S/N, ENTRE CARLOS SAGREDO Y FUNDICION, COL. SAN CAYETANO, CP. 20010",AGUASCALIENTES,AGUASCALIENTES,21.895718,-102.310368
